"symbol" "date" "close"
"BTC" 2013-09-19 129.649993896484
"BTC" 2013-09-20 127.040000915527
"BTC" 2013-09-21 127.430000305176
"BTC" 2013-09-22 129.119995117188
"BTC" 2013-09-23 125.949996948242
"BTC" 2013-09-24 127.25
"BTC" 2013-09-25 128.220001220703
"BTC" 2013-09-26 128.380004882812
"BTC" 2013-09-27 133.779998779297
"BTC" 2013-09-28 134.779998779297
"BTC" 2013-09-29 137.339996337891
"BTC" 2013-09-30 133
"BTC" 2013-10-01 132.179992675781
"BTC" 2013-10-02 114.129997253418
"BTC" 2013-10-03 123.629997253418
"BTC" 2013-10-04 129.009994506836
"BTC" 2013-10-05 128.550003051758
"BTC" 2013-10-06 129
"BTC" 2013-10-07 126.940002441406
"BTC" 2013-10-08 126
"BTC" 2013-10-09 130.690002441406
"BTC" 2013-10-10 130.589996337891
"BTC" 2013-10-11 130.899993896484
"BTC" 2013-10-12 135.190002441406
"BTC" 2013-10-13 138.130004882812
"BTC" 2013-10-14 140.520004272461
"BTC" 2013-10-15 145.240005493164
"BTC" 2013-10-16 142.550003051758
"BTC" 2013-10-17 146.25
"BTC" 2013-10-18 155.960006713867
"BTC" 2013-10-19 172.419998168945
"BTC" 2013-10-20 174.610000610352
"BTC" 2013-10-21 182.210006713867
"BTC" 2013-10-22 193.759994506836
"BTC" 2013-10-23 213.619995117188
"BTC" 2013-10-24 198.229995727539
"BTC" 2013-10-25 186.690002441406
"BTC" 2013-10-26 177.320007324219
"BTC" 2013-10-27 196.440002441406
"BTC" 2013-10-28 198.550003051758
"BTC" 2013-10-29 204.389999389648
"BTC" 2013-10-30 199.970001220703
"BTC" 2013-10-31 204
"BTC" 2013-11-01 206.179992675781
"BTC" 2013-11-02 206.220001220703
"BTC" 2013-11-03 215.050003051758
"BTC" 2013-11-04 229.100006103516
"BTC" 2013-11-05 245.240005493164
"BTC" 2013-11-06 262.5
"BTC" 2013-11-07 296.410003662109
"BTC" 2013-11-08 338.109985351562
"BTC" 2013-11-09 339.109985351562
"BTC" 2013-11-10 326.619995117188
"BTC" 2013-11-11 342.440002441406
"BTC" 2013-11-12 360.329986572266
"BTC" 2013-11-13 407.369995117188
"BTC" 2013-11-14 420.200012207031
"BTC" 2013-11-15 417.950012207031
"BTC" 2013-11-16 440.220001220703
"BTC" 2013-11-17 492.109985351562
"BTC" 2013-11-18 703.559997558594
"BTC" 2013-11-19 584.609985351562
"BTC" 2013-11-20 590.830017089844
"BTC" 2013-11-21 722.429992675781
"BTC" 2013-11-22 771.440002441406
"BTC" 2013-11-23 797.820007324219
"BTC" 2013-11-24 774.25
"BTC" 2013-11-25 799.109985351562
"BTC" 2013-11-26 928.099975585938
"BTC" 2013-11-27 1001.96002197266
"BTC" 2013-11-28 1031.94995117188
"BTC" 2013-11-29 1131.96997070312
"BTC" 2013-11-30 1129.43005371094
"BTC" 2013-12-01 955.849975585938
"BTC" 2013-12-02 1043.32995605469
"BTC" 2013-12-03 1078.28002929688
"BTC" 2013-12-04 1151.17004394531
"BTC" 2013-12-05 1045.10998535156
"BTC" 2013-12-06 829.450012207031
"BTC" 2013-12-07 698.22998046875
"BTC" 2013-12-08 795.869995117188
"BTC" 2013-12-09 893.190002441406
"BTC" 2013-12-10 988.510009765625
"BTC" 2013-12-11 878.47998046875
"BTC" 2013-12-12 873.260009765625
"BTC" 2013-12-13 892.580017089844
"BTC" 2013-12-14 872.599975585938
"BTC" 2013-12-15 876.119995117188
"BTC" 2013-12-16 705.969970703125
"BTC" 2013-12-17 682.119995117188
"BTC" 2013-12-18 522.700012207031
"BTC" 2013-12-19 691.960021972656
"BTC" 2013-12-20 625.320007324219
"BTC" 2013-12-21 605.659973144531
"BTC" 2013-12-22 617.179992675781
"BTC" 2013-12-23 673.409973144531
"BTC" 2013-12-24 665.580017089844
"BTC" 2013-12-25 682.210021972656
"BTC" 2013-12-26 761.97998046875
"BTC" 2013-12-27 735.070007324219
"BTC" 2013-12-28 727.830017089844
"BTC" 2013-12-29 745.049987792969
"BTC" 2013-12-30 756.130004882812
"BTC" 2013-12-31 754.010009765625
"BTC" 2014-01-01 771.400024414062
"BTC" 2014-01-02 802.390014648438
"BTC" 2014-01-03 818.719970703125
"BTC" 2014-01-04 859.510009765625
"BTC" 2014-01-05 933.530029296875
"BTC" 2014-01-06 953.289978027344
"BTC" 2014-01-07 802
"BTC" 2014-01-08 842.719970703125
"BTC" 2014-01-09 846.859985351562
"BTC" 2014-01-10 868.47998046875
"BTC" 2014-01-11 913.950012207031
"BTC" 2014-01-12 863.219970703125
"BTC" 2014-01-13 841.200012207031
"BTC" 2014-01-14 833.27001953125
"BTC" 2014-01-15 860.900024414062
"BTC" 2014-01-16 835.630004882812
"BTC" 2014-01-17 814.640014648438
"BTC" 2014-01-18 840
"BTC" 2014-01-19 870.960021972656
"BTC" 2014-01-20 870.200012207031
"BTC" 2014-01-21 863.909973144531
"BTC" 2014-01-22 845.590026855469
"BTC" 2014-01-23 822.039978027344
"BTC" 2014-01-24 797.070007324219
"BTC" 2014-01-25 853.609985351562
"BTC" 2014-01-26 885.280029296875
"BTC" 2014-01-27 771.390014648438
"BTC" 2014-01-28 812.510009765625
"BTC" 2014-01-29 826
"BTC" 2014-01-30 819.030029296875
"BTC" 2014-01-31 829.919982910156
"BTC" 2014-02-01 832.580017089844
"BTC" 2014-02-02 825.369995117188
"BTC" 2014-02-03 823.830017089844
"BTC" 2014-02-04 827.960021972656
"BTC" 2014-02-05 811.909973144531
"BTC" 2014-02-06 781.549987792969
"BTC" 2014-02-07 712.400024414062
"BTC" 2014-02-08 673.919982910156
"BTC" 2014-02-09 682.900024414062
"BTC" 2014-02-10 681.030029296875
"BTC" 2014-02-11 672.169982910156
"BTC" 2014-02-12 651.719970703125
"BTC" 2014-02-13 605.239990234375
"BTC" 2014-02-14 661.989990234375
"BTC" 2014-02-15 650.919982910156
"BTC" 2014-02-16 616.630004882812
"BTC" 2014-02-17 626.27001953125
"BTC" 2014-02-18 626.599975585938
"BTC" 2014-02-19 623.030029296875
"BTC" 2014-02-20 556.140014648438
"BTC" 2014-02-21 574.159973144531
"BTC" 2014-02-22 605.419982910156
"BTC" 2014-02-23 605.820007324219
"BTC" 2014-02-24 546.320007324219
"BTC" 2014-02-25 538.710021972656
"BTC" 2014-02-26 582.690002441406
"BTC" 2014-02-27 578.77001953125
"BTC" 2014-02-28 549.260009765625
"BTC" 2014-03-01 565.609985351562
"BTC" 2014-03-02 559.789978027344
"BTC" 2014-03-03 667.760009765625
"BTC" 2014-03-04 666.780029296875
"BTC" 2014-03-05 665.510009765625
"BTC" 2014-03-06 663.859985351562
"BTC" 2014-03-07 629.150024414062
"BTC" 2014-03-08 617.450012207031
"BTC" 2014-03-09 636.960021972656
"BTC" 2014-03-10 627.789978027344
"BTC" 2014-03-11 634.109985351562
"BTC" 2014-03-12 632.099975585938
"BTC" 2014-03-13 638.140014648438
"BTC" 2014-03-14 628.799987792969
"BTC" 2014-03-15 636.119995117188
"BTC" 2014-03-16 631.109985351562
"BTC" 2014-03-17 622.372985839844
"BTC" 2014-03-18 614.831970214844
"BTC" 2014-03-19 609.888000488281
"BTC" 2014-03-20 588.77001953125
"BTC" 2014-03-21 571.489990234375
"BTC" 2014-03-22 565.039978027344
"BTC" 2014-03-23 561.27197265625
"BTC" 2014-03-24 583.411987304688
"BTC" 2014-03-25 583.9169921875
"BTC" 2014-03-26 580.827026367188
"BTC" 2014-03-27 471.239013671875
"BTC" 2014-03-28 495.665985107422
"BTC" 2014-03-29 491.171997070312
"BTC" 2014-03-30 460.273010253906
"BTC" 2014-03-31 457.001007080078
"BTC" 2014-04-01 478.375
"BTC" 2014-04-02 437.140014648438
"BTC" 2014-04-03 444.717987060547
"BTC" 2014-04-04 447.526000976562
"BTC" 2014-04-05 461.907012939453
"BTC" 2014-04-06 460.498992919922
"BTC" 2014-04-07 449.423004150391
"BTC" 2014-04-08 453.085998535156
"BTC" 2014-04-09 442.725006103516
"BTC" 2014-04-10 365.175994873047
"BTC" 2014-04-11 420.946990966797
"BTC" 2014-04-12 421.115997314453
"BTC" 2014-04-13 414.06298828125
"BTC" 2014-04-14 458.786987304688
"BTC" 2014-04-15 515.585998535156
"BTC" 2014-04-16 527.39501953125
"BTC" 2014-04-17 495.963012695312
"BTC" 2014-04-18 479.644989013672
"BTC" 2014-04-19 501.565002441406
"BTC" 2014-04-20 498.167999267578
"BTC" 2014-04-21 495.773010253906
"BTC" 2014-04-22 487.924011230469
"BTC" 2014-04-23 491.303009033203
"BTC" 2014-04-24 500.464996337891
"BTC" 2014-04-25 461.449005126953
"BTC" 2014-04-26 458.601013183594
"BTC" 2014-04-27 436.390014648438
"BTC" 2014-04-28 440.285003662109
"BTC" 2014-04-29 447.209014892578
"BTC" 2014-04-30 447.644989013672
"BTC" 2014-05-01 457.760009765625
"BTC" 2014-05-02 449.377014160156
"BTC" 2014-05-03 437.761993408203
"BTC" 2014-05-04 436.403015136719
"BTC" 2014-05-05 433.481994628906
"BTC" 2014-05-06 428.962005615234
"BTC" 2014-05-07 438.821014404297
"BTC" 2014-05-08 440.169006347656
"BTC" 2014-05-09 449.460998535156
"BTC" 2014-05-10 454.433013916016
"BTC" 2014-05-11 438.885986328125
"BTC" 2014-05-12 441.462005615234
"BTC" 2014-05-13 440.670989990234
"BTC" 2014-05-14 443.971984863281
"BTC" 2014-05-15 447.252014160156
"BTC" 2014-05-16 448.058013916016
"BTC" 2014-05-17 448.903015136719
"BTC" 2014-05-18 446.264007568359
"BTC" 2014-05-19 446.180999755859
"BTC" 2014-05-20 485.723999023438
"BTC" 2014-05-21 491.769989013672
"BTC" 2014-05-22 524.578979492188
"BTC" 2014-05-23 520.221984863281
"BTC" 2014-05-24 525.138000488281
"BTC" 2014-05-25 571.588012695312
"BTC" 2014-05-26 583.424011230469
"BTC" 2014-05-27 571.244018554688
"BTC" 2014-05-28 577.06201171875
"BTC" 2014-05-29 568.179992675781
"BTC" 2014-05-30 615.325012207031
"BTC" 2014-05-31 623.677001953125
"BTC" 2014-06-01 630.22900390625
"BTC" 2014-06-02 660.617980957031
"BTC" 2014-06-03 667.60498046875
"BTC" 2014-06-04 641.614013671875
"BTC" 2014-06-05 659.257995605469
"BTC" 2014-06-06 653.702026367188
"BTC" 2014-06-07 654.968994140625
"BTC" 2014-06-08 656.140014648438
"BTC" 2014-06-09 649.158996582031
"BTC" 2014-06-10 653.150024414062
"BTC" 2014-06-11 633.02001953125
"BTC" 2014-06-12 586.952026367188
"BTC" 2014-06-13 600.163024902344
"BTC" 2014-06-14 577.357971191406
"BTC" 2014-06-15 592.93701171875
"BTC" 2014-06-16 592.18798828125
"BTC" 2014-06-17 610.864013671875
"BTC" 2014-06-18 607.9580078125
"BTC" 2014-06-19 598.070983886719
"BTC" 2014-06-20 594.14599609375
"BTC" 2014-06-21 594.992004394531
"BTC" 2014-06-22 602.273010253906
"BTC" 2014-06-23 593.984008789062
"BTC" 2014-06-24 582.356994628906
"BTC" 2014-06-25 566.335998535156
"BTC" 2014-06-26 581.137023925781
"BTC" 2014-06-27 597.260986328125
"BTC" 2014-06-28 596.549011230469
"BTC" 2014-06-29 602.715026855469
"BTC" 2014-06-30 639.796997070312
"BTC" 2014-07-01 640.806030273438
"BTC" 2014-07-02 650.879028320312
"BTC" 2014-07-03 645.156005859375
"BTC" 2014-07-04 630.692016601562
"BTC" 2014-07-05 631.456970214844
"BTC" 2014-07-06 635.807006835938
"BTC" 2014-07-07 624.085998535156
"BTC" 2014-07-08 624.817993164062
"BTC" 2014-07-09 624.508972167969
"BTC" 2014-07-10 616.762023925781
"BTC" 2014-07-11 632.002990722656
"BTC" 2014-07-12 633.713012695312
"BTC" 2014-07-13 626.497009277344
"BTC" 2014-07-14 619.315002441406
"BTC" 2014-07-15 621.585998535156
"BTC" 2014-07-16 616.799987792969
"BTC" 2014-07-17 623.088989257812
"BTC" 2014-07-18 628.778991699219
"BTC" 2014-07-19 628.515014648438
"BTC" 2014-07-20 623.900024414062
"BTC" 2014-07-21 622.210998535156
"BTC" 2014-07-22 621.551025390625
"BTC" 2014-07-23 619.414978027344
"BTC" 2014-07-24 601.732971191406
"BTC" 2014-07-25 601.088989257812
"BTC" 2014-07-26 595.81298828125
"BTC" 2014-07-27 593.851989746094
"BTC" 2014-07-28 585.690979003906
"BTC" 2014-07-29 584.724975585938
"BTC" 2014-07-30 567.293029785156
"BTC" 2014-07-31 586.234985351562
"BTC" 2014-08-01 594.916015625
"BTC" 2014-08-02 589.3330078125
"BTC" 2014-08-03 586.666015625
"BTC" 2014-08-04 588.781982421875
"BTC" 2014-08-05 585.435974121094
"BTC" 2014-08-06 584.653015136719
"BTC" 2014-08-07 588.869018554688
"BTC" 2014-08-08 592.577026367188
"BTC" 2014-08-09 589.372009277344
"BTC" 2014-08-10 591.060974121094
"BTC" 2014-08-11 576.367980957031
"BTC" 2014-08-12 569.642028808594
"BTC" 2014-08-13 546.658020019531
"BTC" 2014-08-14 505.973999023438
"BTC" 2014-08-15 497.010009765625
"BTC" 2014-08-16 519.7080078125
"BTC" 2014-08-17 491.795013427734
"BTC" 2014-08-18 461.459991455078
"BTC" 2014-08-19 485.244995117188
"BTC" 2014-08-20 511.980010986328
"BTC" 2014-08-21 517.236999511719
"BTC" 2014-08-22 514.043029785156
"BTC" 2014-08-23 498.075012207031
"BTC" 2014-08-24 508.286010742188
"BTC" 2014-08-25 502.496002197266
"BTC" 2014-08-26 511.570007324219
"BTC" 2014-08-27 511.153015136719
"BTC" 2014-08-28 507.815002441406
"BTC" 2014-08-29 508.516998291016
"BTC" 2014-08-30 504.248992919922
"BTC" 2014-08-31 477.763000488281
"BTC" 2014-09-01 474.878997802734
"BTC" 2014-09-02 477.425994873047
"BTC" 2014-09-03 477.585998535156
"BTC" 2014-09-04 489.660003662109
"BTC" 2014-09-05 483.342010498047
"BTC" 2014-09-06 484.829986572266
"BTC" 2014-09-07 482.278015136719
"BTC" 2014-09-08 474.600006103516
"BTC" 2014-09-09 475.260009765625
"BTC" 2014-09-10 479.359008789062
"BTC" 2014-09-11 479.748992919922
"BTC" 2014-09-12 477.752990722656
"BTC" 2014-09-13 479.002014160156
"BTC" 2014-09-14 477.891998291016
"BTC" 2014-09-15 475.371002197266
"BTC" 2014-09-16 466.057006835938
"BTC" 2014-09-17 457.334014892578
"BTC" 2014-09-18 424.440002441406
"BTC" 2014-09-19 394.795989990234
"BTC" 2014-09-20 408.903991699219
"BTC" 2014-09-21 398.821014404297
"BTC" 2014-09-22 402.152008056641
"BTC" 2014-09-23 435.790985107422
"BTC" 2014-09-24 423.204986572266
"BTC" 2014-09-25 411.574005126953
"BTC" 2014-09-26 404.424987792969
"BTC" 2014-09-27 399.519989013672
"BTC" 2014-09-28 377.180999755859
"BTC" 2014-09-29 375.467010498047
"BTC" 2014-09-30 386.944000244141
"BTC" 2014-10-01 383.614990234375
"BTC" 2014-10-02 375.071990966797
"BTC" 2014-10-03 359.511993408203
"BTC" 2014-10-04 328.865997314453
"BTC" 2014-10-05 320.510009765625
"BTC" 2014-10-06 330.079010009766
"BTC" 2014-10-07 336.18701171875
"BTC" 2014-10-08 352.940002441406
"BTC" 2014-10-09 365.026000976562
"BTC" 2014-10-10 361.56201171875
"BTC" 2014-10-11 362.299011230469
"BTC" 2014-10-12 378.549011230469
"BTC" 2014-10-13 390.414001464844
"BTC" 2014-10-14 400.869995117188
"BTC" 2014-10-15 394.773010253906
"BTC" 2014-10-16 382.555999755859
"BTC" 2014-10-17 383.757995605469
"BTC" 2014-10-18 391.441986083984
"BTC" 2014-10-19 389.545989990234
"BTC" 2014-10-20 382.845001220703
"BTC" 2014-10-21 386.475006103516
"BTC" 2014-10-22 383.157989501953
"BTC" 2014-10-23 358.4169921875
"BTC" 2014-10-24 358.345001220703
"BTC" 2014-10-25 347.27099609375
"BTC" 2014-10-26 354.704010009766
"BTC" 2014-10-27 352.989013671875
"BTC" 2014-10-28 357.618011474609
"BTC" 2014-10-29 335.591003417969
"BTC" 2014-10-30 345.304992675781
"BTC" 2014-10-31 338.321014404297
"BTC" 2014-11-01 325.748992919922
"BTC" 2014-11-02 325.891998291016
"BTC" 2014-11-03 327.553985595703
"BTC" 2014-11-04 330.492004394531
"BTC" 2014-11-05 339.485992431641
"BTC" 2014-11-06 349.290008544922
"BTC" 2014-11-07 342.415008544922
"BTC" 2014-11-08 345.488006591797
"BTC" 2014-11-09 363.264007568359
"BTC" 2014-11-10 366.924011230469
"BTC" 2014-11-11 367.695007324219
"BTC" 2014-11-12 423.561004638672
"BTC" 2014-11-13 420.734985351562
"BTC" 2014-11-14 397.817993164062
"BTC" 2014-11-15 376.132995605469
"BTC" 2014-11-16 387.881988525391
"BTC" 2014-11-17 387.407989501953
"BTC" 2014-11-18 375.197998046875
"BTC" 2014-11-19 380.554992675781
"BTC" 2014-11-20 357.839996337891
"BTC" 2014-11-21 350.847991943359
"BTC" 2014-11-22 352.920013427734
"BTC" 2014-11-23 367.572998046875
"BTC" 2014-11-24 376.901000976562
"BTC" 2014-11-25 375.347991943359
"BTC" 2014-11-26 368.369995117188
"BTC" 2014-11-27 369.670013427734
"BTC" 2014-11-28 376.446990966797
"BTC" 2014-11-29 375.490997314453
"BTC" 2014-11-30 378.046997070312
"BTC" 2014-12-01 379.244995117188
"BTC" 2014-12-02 381.315002441406
"BTC" 2014-12-03 375.010009765625
"BTC" 2014-12-04 369.60400390625
"BTC" 2014-12-05 376.85400390625
"BTC" 2014-12-06 374.785003662109
"BTC" 2014-12-07 375.095001220703
"BTC" 2014-12-08 361.908996582031
"BTC" 2014-12-09 352.218994140625
"BTC" 2014-12-10 346.364990234375
"BTC" 2014-12-11 350.506011962891
"BTC" 2014-12-12 352.5419921875
"BTC" 2014-12-13 347.376007080078
"BTC" 2014-12-14 351.631988525391
"BTC" 2014-12-15 345.345001220703
"BTC" 2014-12-16 327.06201171875
"BTC" 2014-12-17 319.776000976562
"BTC" 2014-12-18 311.39599609375
"BTC" 2014-12-19 317.842987060547
"BTC" 2014-12-20 329.955993652344
"BTC" 2014-12-21 320.842987060547
"BTC" 2014-12-22 331.885986328125
"BTC" 2014-12-23 334.571990966797
"BTC" 2014-12-24 322.533996582031
"BTC" 2014-12-25 319.007995605469
"BTC" 2014-12-26 327.924011230469
"BTC" 2014-12-27 315.863006591797
"BTC" 2014-12-28 317.239013671875
"BTC" 2014-12-29 312.670013427734
"BTC" 2014-12-30 310.736999511719
"BTC" 2014-12-31 320.192993164062
"BTC" 2015-01-01 314.248992919922
"BTC" 2015-01-02 315.032012939453
"BTC" 2015-01-03 281.082000732422
"BTC" 2015-01-04 264.195007324219
"BTC" 2015-01-05 274.473999023438
"BTC" 2015-01-06 286.188995361328
"BTC" 2015-01-07 294.337005615234
"BTC" 2015-01-08 283.348999023438
"BTC" 2015-01-09 290.407989501953
"BTC" 2015-01-10 274.795989990234
"BTC" 2015-01-11 265.660003662109
"BTC" 2015-01-12 267.795989990234
"BTC" 2015-01-13 225.860992431641
"BTC" 2015-01-14 178.102996826172
"BTC" 2015-01-15 209.843994140625
"BTC" 2015-01-16 208.09700012207
"BTC" 2015-01-17 199.259994506836
"BTC" 2015-01-18 210.339004516602
"BTC" 2015-01-19 214.860992431641
"BTC" 2015-01-20 211.315002441406
"BTC" 2015-01-21 226.897003173828
"BTC" 2015-01-22 233.406005859375
"BTC" 2015-01-23 232.878997802734
"BTC" 2015-01-24 247.84700012207
"BTC" 2015-01-25 253.718002319336
"BTC" 2015-01-26 273.472991943359
"BTC" 2015-01-27 263.475006103516
"BTC" 2015-01-28 233.914993286133
"BTC" 2015-01-29 233.513000488281
"BTC" 2015-01-30 226.425003051758
"BTC" 2015-01-31 217.464004516602
"BTC" 2015-02-01 226.97200012207
"BTC" 2015-02-02 238.22900390625
"BTC" 2015-02-03 227.268005371094
"BTC" 2015-02-04 226.852996826172
"BTC" 2015-02-05 217.110992431641
"BTC" 2015-02-06 222.266006469727
"BTC" 2015-02-07 227.753997802734
"BTC" 2015-02-08 223.412002563477
"BTC" 2015-02-09 220.110000610352
"BTC" 2015-02-10 219.839004516602
"BTC" 2015-02-11 219.184997558594
"BTC" 2015-02-12 221.764007568359
"BTC" 2015-02-13 235.427001953125
"BTC" 2015-02-14 257.321014404297
"BTC" 2015-02-15 234.824996948242
"BTC" 2015-02-16 233.843002319336
"BTC" 2015-02-17 243.610000610352
"BTC" 2015-02-18 236.32600402832
"BTC" 2015-02-19 240.283004760742
"BTC" 2015-02-20 243.779006958008
"BTC" 2015-02-21 244.533996582031
"BTC" 2015-02-22 235.977005004883
"BTC" 2015-02-23 238.891998291016
"BTC" 2015-02-24 238.735000610352
"BTC" 2015-02-25 237.470001220703
"BTC" 2015-02-26 236.425994873047
"BTC" 2015-02-27 253.828002929688
"BTC" 2015-02-28 254.263000488281
"BTC" 2015-03-01 260.201995849609
"BTC" 2015-03-02 275.670013427734
"BTC" 2015-03-03 281.701995849609
"BTC" 2015-03-04 273.092010498047
"BTC" 2015-03-05 276.178009033203
"BTC" 2015-03-06 272.722991943359
"BTC" 2015-03-07 276.260986328125
"BTC" 2015-03-08 274.35400390625
"BTC" 2015-03-09 289.606994628906
"BTC" 2015-03-10 291.760009765625
"BTC" 2015-03-11 296.378997802734
"BTC" 2015-03-12 294.35400390625
"BTC" 2015-03-13 285.337005615234
"BTC" 2015-03-14 281.885009765625
"BTC" 2015-03-15 286.393005371094
"BTC" 2015-03-16 290.592987060547
"BTC" 2015-03-17 285.505004882812
"BTC" 2015-03-18 256.299011230469
"BTC" 2015-03-19 260.928009033203
"BTC" 2015-03-20 261.748992919922
"BTC" 2015-03-21 260.024993896484
"BTC" 2015-03-22 267.959991455078
"BTC" 2015-03-23 266.739990234375
"BTC" 2015-03-24 245.595001220703
"BTC" 2015-03-25 246.197006225586
"BTC" 2015-03-26 248.531997680664
"BTC" 2015-03-27 247.029006958008
"BTC" 2015-03-28 252.798004150391
"BTC" 2015-03-29 242.712997436523
"BTC" 2015-03-30 247.526000976562
"BTC" 2015-03-31 244.223999023438
"BTC" 2015-04-01 247.272003173828
"BTC" 2015-04-02 253.005004882812
